epoch,lr-Adam,step,train_binom_loss_epoch,train_control_loss_epoch,train_control_profile_pearson_epoch,train_d_log_odds_profile_pearson_epoch,train_eCLIP_loss_epoch,train_eCLIP_profile_pearson_epoch,train_loss,train_loss_epoch,train_pi_pearson_epoch,val_binom_loss_epoch,val_control_loss_epoch,val_control_profile_pearson_epoch,val_d_log_odds_profile_pearson_epoch,val_eCLIP_loss_epoch,val_eCLIP_profile_pearson_epoch,val_loss_epoch,val_pi_pearson_epoch
11,,18999,,,,,,,1003.6202392578125,,,,,,,,,,
11,,19049,,,,,,,1096.0938720703125,,,,,,,,,,
11,,19099,,,,,,,1142.24560546875,,,,,,,,,,
11,,19149,,,,,,,1096.8590087890625,,,,,,,,,,
11,,19199,,,,,,,1223.6654052734375,,,,,,,,,,
11,,19249,,,,,,,1243.949951171875,,,,,,,,,,
11,,19299,,,,,,,1073.4124755859375,,,,,,,,,,
11,,19349,,,,,,,1005.4371337890625,,,,,,,,,,
11,,19399,,,,,,,1064.1029052734375,,,,,,,,,,
11,,19449,,,,,,,1085.84375,,,,,,,,,,
11,,19499,,,,,,,1062.154296875,,,,,,,,,,
11,,19549,,,,,,,1026.186279296875,,,,,,,,,,
11,,19599,,,,,,,1933.529052734375,,,,,,,,,,
11,,19649,,,,,,,1104.5458984375,,,,,,,,,,
11,,19699,,,,,,,1461.3653564453125,,,,,,,,,,
11,,19749,,,,,,,1075.9996337890625,,,,,,,,,,
11,,19799,,,,,,,1114.4820556640625,,,,,,,,,,
11,,19849,,,,,,,1855.519775390625,,,,,,,,,,
11,,19899,,,,,,,1230.9107666015625,,,,,,,,,,
11,,19943,,,,,,,,,,151.52304077148438,473.2531433105469,0.3531973361968994,0.4820394515991211,600.8397827148438,0.5756144523620605,1377.8238525390625,0.5666563510894775
11,,19943,121.9407730102539,357.7318115234375,0.37257856130599976,0.4675109386444092,586.542236328125,0.5886304378509521,,1182.98876953125,0.5953248739242554,,,,,,,,
,0.001,19944,,,,,,,,,,,,,,,,,
12,,19949,,,,,,,1157.9508056640625,,,,,,,,,,
12,,19999,,,,,,,1337.9713134765625,,,,,,,,,,
12,,20049,,,,,,,1263.8616943359375,,,,,,,,,,
12,,20099,,,,,,,1111.056884765625,,,,,,,,,,
12,,20149,,,,,,,1075.547119140625,,,,,,,,,,
12,,20199,,,,,,,1056.462890625,,,,,,,,,,
12,,20249,,,,,,,1080.38525390625,,,,,,,,,,
12,,20299,,,,,,,1075.364013671875,,,,,,,,,,
12,,20349,,,,,,,1162.0277099609375,,,,,,,,,,
12,,20399,,,,,,,1312.481201171875,,,,,,,,,,
12,,20449,,,,,,,965.626220703125,,,,,,,,,,
12,,20499,,,,,,,1298.895263671875,,,,,,,,,,
12,,20549,,,,,,,2373.87646484375,,,,,,,,,,
12,,20599,,,,,,,1059.7572021484375,,,,,,,,,,
12,,20649,,,,,,,1009.8687133789062,,,,,,,,,,
12,,20699,,,,,,,1105.43212890625,,,,,,,,,,
12,,20749,,,,,,,1020.009765625,,,,,,,,,,
12,,20799,,,,,,,1230.445556640625,,,,,,,,,,
12,,20849,,,,,,,1081.4180908203125,,,,,,,,,,
12,,20899,,,,,,,1062.17529296875,,,,,,,,,,
12,,20949,,,,,,,1144.095703125,,,,,,,,,,
12,,20999,,,,,,,1188.168701171875,,,,,,,,,,
12,,21049,,,,,,,1093.6763916015625,,,,,,,,,,
12,,21099,,,,,,,1080.4002685546875,,,,,,,,,,
12,,21149,,,,,,,1077.923583984375,,,,,,,,,,
12,,21199,,,,,,,1040.7041015625,,,,,,,,,,
12,,21249,,,,,,,1113.674560546875,,,,,,,,,,
12,,21299,,,,,,,1015.0284423828125,,,,,,,,,,
12,,21349,,,,,,,1100.007080078125,,,,,,,,,,
12,,21399,,,,,,,1091.9927978515625,,,,,,,,,,
12,,21449,,,,,,,1028.5120849609375,,,,,,,,,,
12,,21499,,,,,,,1030.8336181640625,,,,,,,,,,
12,,21549,,,,,,,1117.74462890625,,,,,,,,,,
12,,21599,,,,,,,1678.1156005859375,,,,,,,,,,
12,,21605,,,,,,,,,,151.6705322265625,442.65478515625,0.3624356687068939,0.47637203335762024,587.10595703125,0.5844493508338928,1327.512451171875,0.545233964920044
12,,21605,121.12577056884766,355.9466857910156,0.3774023652076721,0.47423940896987915,582.2356567382812,0.5917575359344482,,1175.297119140625,0.6023734211921692,,,,,,,,
,0.001,21606,,,,,,,,,,,,,,,,,
13,,21649,,,,,,,1089.4453125,,,,,,,,,,
13,,21699,,,,,,,1169.0611572265625,,,,,,,,,,
13,,21749,,,,,,,1057.1611328125,,,,,,,,,,
13,,21799,,,,,,,1099.336669921875,,,,,,,,,,
13,,21849,,,,,,,1841.9749755859375,,,,,,,,,,
13,,21899,,,,,,,1064.2694091796875,,,,,,,,,,
13,,21949,,,,,,,1215.4627685546875,,,,,,,,,,
13,,21999,,,,,,,1008.5274658203125,,,,,,,,,,
13,,22049,,,,,,,1068.563232421875,,,,,,,,,,
13,,22099,,,,,,,1187.9951171875,,,,,,,,,,
13,,22149,,,,,,,1100.5908203125,,,,,,,,,,
13,,22199,,,,,,,1370.712646484375,,,,,,,,,,
13,,22249,,,,,,,1002.5536499023438,,,,,,,,,,
13,,22299,,,,,,,1132.25390625,,,,,,,,,,
13,,22349,,,,,,,1061.0084228515625,,,,,,,,,,
13,,22399,,,,,,,2529.3203125,,,,,,,,,,
13,,22449,,,,,,,1293.0640869140625,,,,,,,,,,
13,,22499,,,,,,,1322.4893798828125,,,,,,,,,,
13,,22549,,,,,,,1020.91162109375,,,,,,,,,,
13,,22599,,,,,,,1232.0140380859375,,,,,,,,,,
13,,22649,,,,,,,1012.0031127929688,,,,,,,,,,
13,,22699,,,,,,,1068.999755859375,,,,,,,,,,
13,,22749,,,,,,,1088.8394775390625,,,,,,,,,,
13,,22799,,,,,,,942.2325439453125,,,,,,,,,,
13,,22849,,,,,,,1940.71142578125,,,,,,,,,,
13,,22899,,,,,,,1118.623291015625,,,,,,,,,,
13,,22949,,,,,,,1092.333251953125,,,,,,,,,,
13,,22999,,,,,,,1050.551513671875,,,,,,,,,,
13,,23049,,,,,,,1013.0787353515625,,,,,,,,,,
13,,23099,,,,,,,1011.8206787109375,,,,,,,,,,
13,,23149,,,,,,,1278.91552734375,,,,,,,,,,
13,,23199,,,,,,,1033.60400390625,,,,,,,,,,
13,,23249,,,,,,,1115.089599609375,,,,,,,,,,
13,,23267,,,,,,,,,,152.6772003173828,448.68603515625,0.3581463694572449,0.4173160493373871,589.4261474609375,0.5861479043960571,1339.71875,0.5058519244194031
13,,23267,120.54143524169922,354.30364990234375,0.38127371668815613,0.4744308590888977,580.0402221679688,0.5941558480262756,,1170.5830078125,0.6057201623916626,,,,,,,,
,0.001,23268,,,,,,,,,,,,,,,,,
14,,23299,,,,,,,1010.3883056640625,,,,,,,,,,
14,,23349,,,,,,,1456.3037109375,,,,,,,,,,
14,,23399,,,,,,,1740.491455078125,,,,,,,,,,
14,,23449,,,,,,,1141.13623046875,,,,,,,,,,
14,,23499,,,,,,,1061.033935546875,,,,,,,,,,
14,,23549,,,,,,,1879.69677734375,,,,,,,,,,
14,,23599,,,,,,,1025.377685546875,,,,,,,,,,
14,,23649,,,,,,,1212.685546875,,,,,,,,,,
14,,23699,,,,,,,1190.005859375,,,,,,,,,,
14,,23749,,,,,,,949.7646484375,,,,,,,,,,
14,,23799,,,,,,,1097.3153076171875,,,,,,,,,,
14,,23849,,,,,,,1060.005615234375,,,,,,,,,,
14,,23899,,,,,,,1234.1490478515625,,,,,,,,,,
14,,23949,,,,,,,1203.7855224609375,,,,,,,,,,
14,,23999,,,,,,,1064.45556640625,,,,,,,,,,
14,,24049,,,,,,,953.09814453125,,,,,,,,,,
14,,24099,,,,,,,1022.5438842773438,,,,,,,,,,
14,,24149,,,,,,,1057.896484375,,,,,,,,,,
14,,24199,,,,,,,1060.7000732421875,,,,,,,,,,
14,,24249,,,,,,,1000.3560791015625,,,,,,,,,,
14,,24299,,,,,,,1061.113037109375,,,,,,,,,,
14,,24349,,,,,,,1198.1865234375,,,,,,,,,,
14,,24399,,,,,,,963.67919921875,,,,,,,,,,
14,,24449,,,,,,,1017.143798828125,,,,,,,,,,
14,,24499,,,,,,,1801.9166259765625,,,,,,,,,,
14,,24549,,,,,,,1042.06787109375,,,,,,,,,,
14,,24599,,,,,,,1045.176513671875,,,,,,,,,,
14,,24649,,,,,,,1056.296630859375,,,,,,,,,,
14,,24699,,,,,,,1108.329345703125,,,,,,,,,,
14,,24749,,,,,,,954.61962890625,,,,,,,,,,
14,,24799,,,,,,,1102.3939208984375,,,,,,,,,,
14,,24849,,,,,,,1110.7513427734375,,,,,,,,,,
14,,24899,,,,,,,1115.38134765625,,,,,,,,,,
14,,24929,,,,,,,,,,155.8046417236328,462.777587890625,0.3574802875518799,0.48777419328689575,591.939208984375,0.584911048412323,1362.1273193359375,0.5465654730796814
14,,24929,119.65943145751953,349.3089294433594,0.38599029183387756,0.47975659370422363,575.222900390625,0.5969939827919006,,1159.29150390625,0.6096763610839844,,,,,,,,
,0.001,24930,,,,,,,,,,,,,,,,,
15,,24949,,,,,,,1033.2574462890625,,,,,,,,,,
15,,24999,,,,,,,1697.394287109375,,,,,,,,,,
15,,25049,,,,,,,1040.15966796875,,,,,,,,,,
15,,25099,,,,,,,917.5494384765625,,,,,,,,,,
15,,25149,,,,,,,1329.0341796875,,,,,,,,,,
15,,25199,,,,,,,1032.660400390625,,,,,,,,,,
15,,25249,,,,,,,1006.734375,,,,,,,,,,
15,,25299,,,,,,,1011.0350341796875,,,,,,,,,,
15,,25349,,,,,,,1195.401611328125,,,,,,,,,,
15,,25399,,,,,,,1036.658935546875,,,,,,,,,,
15,,25449,,,,,,,1036.8548583984375,,,,,,,,,,
15,,25499,,,,,,,1186.3221435546875,,,,,,,,,,
15,,25549,,,,,,,1170.382080078125,,,,,,,,,,
15,,25599,,,,,,,1124.8663330078125,,,,,,,,,,
15,,25649,,,,,,,1033.9447021484375,,,,,,,,,,
15,,25699,,,,,,,1247.46337890625,,,,,,,,,,
15,,25749,,,,,,,1063.869873046875,,,,,,,,,,
15,,25799,,,,,,,1003.5296630859375,,,,,,,,,,
15,,25849,,,,,,,999.8831176757812,,,,,,,,,,
15,,25899,,,,,,,1021.0421142578125,,,,,,,,,,
15,,25949,,,,,,,1269.7386474609375,,,,,,,,,,
15,,25999,,,,,,,1040.740234375,,,,,,,,,,
15,,26049,,,,,,,1472.5186767578125,,,,,,,,,,
15,,26099,,,,,,,1948.782470703125,,,,,,,,,,
15,,26149,,,,,,,1187.382080078125,,,,,,,,,,
15,,26199,,,,,,,1744.41748046875,,,,,,,,,,
15,,26249,,,,,,,1073.9208984375,,,,,,,,,,
15,,26299,,,,,,,1248.858154296875,,,,,,,,,,
15,,26349,,,,,,,1170.51025390625,,,,,,,,,,
15,,26399,,,,,,,984.7752685546875,,,,,,,,,,
15,,26449,,,,,,,1061.8680419921875,,,,,,,,,,
15,,26499,,,,,,,1167.19580078125,,,,,,,,,,
15,,26549,,,,,,,1118.09423828125,,,,,,,,,,
15,,26591,,,,,,,,,,149.9390869140625,457.1522521972656,0.35636577010154724,0.47166526317596436,588.43408203125,0.5846249461174011,1342.2633056640625,0.5530267953872681
15,,26591,119.0650405883789,347.0209045410156,0.3911350965499878,0.4815855920314789,572.4375610351562,0.5994572639465332,,1152.9444580078125,0.6134828925132751,,,,,,,,
,0.001,26592,,,,,,,,,,,,,,,,,
16,,26599,,,,,,,1159.886474609375,,,,,,,,,,
16,,26649,,,,,,,1091.02001953125,,,,,,,,,,
16,,26699,,,,,,,1008.6024169921875,,,,,,,,,,
16,,26749,,,,,,,1032.663818359375,,,,,,,,,,
16,,26799,,,,,,,1075.9625244140625,,,,,,,,,,
16,,26849,,,,,,,1767.139404296875,,,,,,,,,,
16,,26899,,,,,,,1082.77001953125,,,,,,,,,,
16,,26949,,,,,,,1007.4490356445312,,,,,,,,,,
16,,26999,,,,,,,1163.1702880859375,,,,,,,,,,
16,,27049,,,,,,,1070.836669921875,,,,,,,,,,
16,,27099,,,,,,,1210.717041015625,,,,,,,,,,
16,,27149,,,,,,,1050.177490234375,,,,,,,,,,
16,,27199,,,,,,,1014.5260009765625,,,,,,,,,,
16,,27249,,,,,,,1124.137451171875,,,,,,,,,,
16,,27299,,,,,,,1945.4586181640625,,,,,,,,,,
16,,27349,,,,,,,2103.33447265625,,,,,,,,,,
16,,27399,,,,,,,1843.9561767578125,,,,,,,,,,
16,,27449,,,,,,,1361.3955078125,,,,,,,,,,
16,,27499,,,,,,,1028.361083984375,,,,,,,,,,
16,,27549,,,,,,,1029.359619140625,,,,,,,,,,
16,,27599,,,,,,,1188.995361328125,,,,,,,,,,
16,,27649,,,,,,,1097.54638671875,,,,,,,,,,
16,,27699,,,,,,,1478.83837890625,,,,,,,,,,
16,,27749,,,,,,,1497.3016357421875,,,,,,,,,,
16,,27799,,,,,,,1115.791748046875,,,,,,,,,,
16,,27849,,,,,,,1081.0435791015625,,,,,,,,,,
16,,27899,,,,,,,1068.056396484375,,,,,,,,,,
16,,27949,,,,,,,1058.076416015625,,,,,,,,,,
16,,27999,,,,,,,1122.897705078125,,,,,,,,,,
16,,28049,,,,,,,1181.97119140625,,,,,,,,,,
16,,28099,,,,,,,1094.268798828125,,,,,,,,,,
16,,28149,,,,,,,1125.068115234375,,,,,,,,,,
16,,28199,,,,,,,980.81640625,,,,,,,,,,
16,,28249,,,,,,,1127.5640869140625,,,,,,,,,,
16,,28253,,,,,,,,,,157.9228057861328,466.1552734375,0.3593009114265442,0.39684176445007324,589.74951171875,0.586728572845459,1367.529296875,0.513072669506073
16,,28253,118.33888244628906,344.5665283203125,0.3949422240257263,0.48515233397483826,569.60498046875,0.6019137501716614,,1146.70654296875,0.6184778213500977,,,,,,,,
,0.001,28254,,,,,,,,,,,,,,,,,
17,,28299,,,,,,,1083.1541748046875,,,,,,,,,,
17,,28349,,,,,,,1050.5509033203125,,,,,,,,,,
17,,28399,,,,,,,1005.937255859375,,,,,,,,,,
17,,28449,,,,,,,926.515380859375,,,,,,,,,,
17,,28499,,,,,,,1072.3399658203125,,,,,,,,,,
17,,28549,,,,,,,1034.340087890625,,,,,,,,,,
17,,28599,,,,,,,1445.3499755859375,,,,,,,,,,
17,,28649,,,,,,,1136.675537109375,,,,,,,,,,
17,,28699,,,,,,,1157.201904296875,,,,,,,,,,
17,,28749,,,,,,,1114.3138427734375,,,,,,,,,,
17,,28799,,,,,,,1200.7786865234375,,,,,,,,,,
17,,28849,,,,,,,975.28466796875,,,,,,,,,,
17,,28899,,,,,,,1429.665771484375,,,,,,,,,,
17,,28949,,,,,,,1026.9114990234375,,,,,,,,,,
17,,28999,,,,,,,1220.8017578125,,,,,,,,,,
17,,29049,,,,,,,1045.460693359375,,,,,,,,,,
17,,29099,,,,,,,1065.344970703125,,,,,,,,,,
17,,29149,,,,,,,1184.465087890625,,,,,,,,,,
17,,29199,,,,,,,1192.681396484375,,,,,,,,,,
17,,29249,,,,,,,996.4386596679688,,,,,,,,,,
17,,29299,,,,,,,1066.9873046875,,,,,,,,,,
17,,29349,,,,,,,1295.7999267578125,,,,,,,,,,
17,,29399,,,,,,,1066.0374755859375,,,,,,,,,,
17,,29449,,,,,,,1210.77587890625,,,,,,,,,,
17,,29499,,,,,,,1036.4306640625,,,,,,,,,,
17,,29549,,,,,,,1091.25048828125,,,,,,,,,,
17,,29599,,,,,,,1030.003173828125,,,,,,,,,,
17,,29649,,,,,,,1196.9052734375,,,,,,,,,,
17,,29699,,,,,,,1227.3525390625,,,,,,,,,,
17,,29749,,,,,,,1049.482421875,,,,,,,,,,
17,,29799,,,,,,,1006.9620361328125,,,,,,,,,,
17,,29849,,,,,,,1056.36328125,,,,,,,,,,
17,,29899,,,,,,,971.383056640625,,,,,,,,,,
17,,29915,,,,,,,,,,152.3099365234375,465.365966796875,0.36533695459365845,0.45355215668678284,590.2606201171875,0.5852319002151489,1360.499755859375,0.5254091024398804
17,,29915,118.22372436523438,343.38134765625,0.39670491218566895,0.48623186349868774,568.0458984375,0.6036617159843445,,1143.529541015625,0.6200532913208008,,,,,,,,
,0.001,29916,,,,,,,,,,,,,,,,,
18,,29949,,,,,,,1010.9663696289062,,,,,,,,,,
18,,29999,,,,,,,960.8710327148438,,,,,,,,,,
18,,30049,,,,,,,1006.779541015625,,,,,,,,,,
18,,30099,,,,,,,1050.1446533203125,,,,,,,,,,
18,,30149,,,,,,,1051.4808349609375,,,,,,,,,,
18,,30199,,,,,,,1478.3594970703125,,,,,,,,,,
18,,30249,,,,,,,985.7578125,,,,,,,,,,
18,,30299,,,,,,,1049.2806396484375,,,,,,,,,,
18,,30349,,,,,,,992.0211181640625,,,,,,,,,,
18,,30399,,,,,,,1120.43701171875,,,,,,,,,,
18,,30449,,,,,,,1012.3814697265625,,,,,,,,,,
18,,30499,,,,,,,2626.6689453125,,,,,,,,,,
18,,30549,,,,,,,1072.24462890625,,,,,,,,,,
18,,30599,,,,,,,988.3231201171875,,,,,,,,,,
18,,30649,,,,,,,1072.344482421875,,,,,,,,,,
18,,30699,,,,,,,948.1928100585938,,,,,,,,,,
18,,30749,,,,,,,941.4857788085938,,,,,,,,,,
18,,30799,,,,,,,1147.696044921875,,,,,,,,,,
18,,30849,,,,,,,993.1851806640625,,,,,,,,,,
18,,30899,,,,,,,1082.18701171875,,,,,,,,,,
18,,30949,,,,,,,1074.9591064453125,,,,,,,,,,
18,,30999,,,,,,,1121.2911376953125,,,,,,,,,,
18,,31049,,,,,,,1237.6651611328125,,,,,,,,,,
18,,31099,,,,,,,971.09423828125,,,,,,,,,,
18,,31149,,,,,,,1873.5546875,,,,,,,,,,
18,,31199,,,,,,,1687.0411376953125,,,,,,,,,,
18,,31249,,,,,,,1008.6033325195312,,,,,,,,,,
18,,31299,,,,,,,1299.8819580078125,,,,,,,,,,
18,,31349,,,,,,,999.813232421875,,,,,,,,,,
18,,31399,,,,,,,1017.626220703125,,,,,,,,,,
18,,31449,,,,,,,1052.865966796875,,,,,,,,,,
18,,31499,,,,,,,1071.175537109375,,,,,,,,,,
18,,31549,,,,,,,1010.06298828125,,,,,,,,,,
18,,31577,,,,,,,,,,155.99295043945312,465.7886657714844,0.36645790934562683,0.4463253319263458,593.0252075195312,0.5866760611534119,1367.63671875,0.5191270709037781
18,,31577,117.49498748779297,341.1938171386719,0.4002143442630768,0.490509957075119,564.5607299804688,0.606695830821991,,1136.7314453125,0.6233410239219666,,,,,,,,
,0.001,31578,,,,,,,,,,,,,,,,,
19,,31599,,,,,,,1114.8905029296875,,,,,,,,,,
19,,31649,,,,,,,1094.195068359375,,,,,,,,,,
19,,31699,,,,,,,1057.3680419921875,,,,,,,,,,
19,,31749,,,,,,,1626.1044921875,,,,,,,,,,
19,,31799,,,,,,,1083.406982421875,,,,,,,,,,
19,,31849,,,,,,,1035.079345703125,,,,,,,,,,
19,,31899,,,,,,,1057.316650390625,,,,,,,,,,
19,,31949,,,,,,,1015.9352416992188,,,,,,,,,,
19,,31999,,,,,,,1056.496337890625,,,,,,,,,,
19,,32049,,,,,,,1188.5045166015625,,,,,,,,,,
19,,32099,,,,,,,1106.34912109375,,,,,,,,,,
19,,32149,,,,,,,1390.28955078125,,,,,,,,,,
19,,32199,,,,,,,991.0721435546875,,,,,,,,,,
19,,32249,,,,,,,1836.375244140625,,,,,,,,,,
19,,32299,,,,,,,1055.204833984375,,,,,,,,,,
19,,32349,,,,,,,1092.281494140625,,,,,,,,,,
19,,32399,,,,,,,1056.6064453125,,,,,,,,,,
19,,32449,,,,,,,1112.8524169921875,,,,,,,,,,
19,,32499,,,,,,,1011.1206665039062,,,,,,,,,,
19,,32549,,,,,,,1543.2568359375,,,,,,,,,,
19,,32599,,,,,,,1016.5516967773438,,,,,,,,,,
19,,32649,,,,,,,1263.0948486328125,,,,,,,,,,
19,,32699,,,,,,,1041.93359375,,,,,,,,,,
19,,32749,,,,,,,1122.202880859375,,,,,,,,,,
19,,32799,,,,,,,1158.2275390625,,,,,,,,,,
19,,32849,,,,,,,1196.7392578125,,,,,,,,,,
19,,32899,,,,,,,1038.100341796875,,,,,,,,,,
19,,32949,,,,,,,1062.337158203125,,,,,,,,,,
19,,32999,,,,,,,973.8768310546875,,,,,,,,,,
19,,33049,,,,,,,1011.1021118164062,,,,,,,,,,
19,,33099,,,,,,,1097.5040283203125,,,,,,,,,,
19,,33149,,,,,,,1058.942138671875,,,,,,,,,,
19,,33199,,,,,,,985.607421875,,,,,,,,,,
19,,33239,,,,,,,,,,150.70994567871094,459.5961608886719,0.3628300726413727,0.43281540274620056,592.059814453125,0.5841420292854309,1351.7568359375,0.527883768081665
19,,33239,117.26183319091797,341.03924560546875,0.40211981534957886,0.4927862584590912,563.1013793945312,0.6078142523765564,,1134.752685546875,0.6256662011146545,,,,,,,,
,0.001,33240,,,,,,,,,,,,,,,,,
20,,33249,,,,,,,1049.251953125,,,,,,,,,,
20,,33299,,,,,,,1471.4517822265625,,,,,,,,,,
20,,33349,,,,,,,1204.694091796875,,,,,,,,,,
20,,33399,,,,,,,1451.73486328125,,,,,,,,,,
20,,33449,,,,,,,1011.1258544921875,,,,,,,,,,
20,,33499,,,,,,,1053.787841796875,,,,,,,,,,
20,,33549,,,,,,,1026.0975341796875,,,,,,,,,,
20,,33599,,,,,,,1109.0440673828125,,,,,,,,,,
20,,33649,,,,,,,986.3531494140625,,,,,,,,,,
20,,33699,,,,,,,1313.2646484375,,,,,,,,,,
20,,33749,,,,,,,1251.9603271484375,,,,,,,,,,
20,,33799,,,,,,,1398.5120849609375,,,,,,,,,,
20,,33849,,,,,,,968.2945556640625,,,,,,,,,,
20,,33899,,,,,,,1054.260009765625,,,,,,,,,,
20,,33949,,,,,,,1037.87451171875,,,,,,,,,,
20,,33999,,,,,,,1146.930908203125,,,,,,,,,,
20,,34049,,,,,,,1020.324951171875,,,,,,,,,,
20,,34099,,,,,,,1061.9605712890625,,,,,,,,,,
20,,34149,,,,,,,1128.02734375,,,,,,,,,,
20,,34199,,,,,,,1008.2969970703125,,,,,,,,,,
20,,34249,,,,,,,1122.143310546875,,,,,,,,,,
20,,34299,,,,,,,1006.693359375,,,,,,,,,,
20,,34349,,,,,,,1101.160888671875,,,,,,,,,,
20,,34399,,,,,,,1032.059814453125,,,,,,,,,,
20,,34449,,,,,,,1064.6680908203125,,,,,,,,,,
20,,34499,,,,,,,1097.998046875,,,,,,,,,,
20,,34549,,,,,,,1000.6175537109375,,,,,,,,,,
20,,34599,,,,,,,1092.248779296875,,,,,,,,,,
20,,34649,,,,,,,1119.292236328125,,,,,,,,,,
20,,34699,,,,,,,1030.5028076171875,,,,,,,,,,
20,,34749,,,,,,,1338.396484375,,,,,,,,,,
20,,34799,,,,,,,1648.98486328125,,,,,,,,,,
20,,34849,,,,,,,1560.9384765625,,,,,,,,,,
20,,34899,,,,,,,1077.13671875,,,,,,,,,,
20,,34901,,,,,,,,,,156.49526977539062,465.57647705078125,0.3659827411174774,0.47107169032096863,589.1763305664062,0.585115373134613,1362.6749267578125,0.5540603995323181
20,,34901,117.1982192993164,338.8269348144531,0.4053329527378082,0.49400418996810913,560.9395141601562,0.609727680683136,,1129.9306640625,0.6284937858581543,,,,,,,,
,0.001,34902,,,,,,,,,,,,,,,,,
21,,34949,,,,,,,966.5888671875,,,,,,,,,,
21,,34999,,,,,,,979.6755981445312,,,,,,,,,,
21,,35049,,,,,,,984.556640625,,,,,,,,,,
21,,35099,,,,,,,1134.302734375,,,,,,,,,,
21,,35149,,,,,,,1040.190185546875,,,,,,,,,,
21,,35199,,,,,,,1031.143798828125,,,,,,,,,,
21,,35249,,,,,,,972.852294921875,,,,,,,,,,
21,,35299,,,,,,,1010.3369140625,,,,,,,,,,
21,,35349,,,,,,,1231.551025390625,,,,,,,,,,
21,,35399,,,,,,,1082.95654296875,,,,,,,,,,
21,,35449,,,,,,,968.6727294921875,,,,,,,,,,
21,,35499,,,,,,,1000.4425048828125,,,,,,,,,,
21,,35549,,,,,,,1058.5426025390625,,,,,,,,,,
21,,35599,,,,,,,1563.423583984375,,,,,,,,,,
21,,35649,,,,,,,993.556640625,,,,,,,,,,
21,,35699,,,,,,,960.40966796875,,,,,,,,,,
21,,35749,,,,,,,1060.36279296875,,,,,,,,,,
21,,35799,,,,,,,991.1676025390625,,,,,,,,,,
21,,35849,,,,,,,1124.1204833984375,,,,,,,,,,
21,,35899,,,,,,,1126.700439453125,,,,,,,,,,
21,,35949,,,,,,,1013.6897583007812,,,,,,,,,,
21,,35999,,,,,,,963.7572021484375,,,,,,,,,,
21,,36049,,,,,,,976.16796875,,,,,,,,,,
21,,36099,,,,,,,1078.169677734375,,,,,,,,,,
21,,36149,,,,,,,1081.068359375,,,,,,,,,,
21,,36199,,,,,,,971.1937255859375,,,,,,,,,,
21,,36249,,,,,,,1030.4600830078125,,,,,,,,,,
21,,36299,,,,,,,983.653076171875,,,,,,,,,,
21,,36349,,,,,,,954.9637451171875,,,,,,,,,,
21,,36399,,,,,,,1148.3323974609375,,,,,,,,,,
21,,36449,,,,,,,1206.614990234375,,,,,,,,,,
21,,36499,,,,,,,1206.80322265625,,,,,,,,,,
21,,36549,,,,,,,1273.65283203125,,,,,,,,,,
21,,36563,,,,,,,,,,150.89547729492188,460.8071594238281,0.36371010541915894,0.42107951641082764,589.2291870117188,0.5838435292243958,1351.8997802734375,0.5463725328445435
21,,36563,116.64244842529297,338.3741760253906,0.4070608615875244,0.49950796365737915,559.4226684570312,0.6108130812644958,,1127.286376953125,0.6311641335487366,,,,,,,,
,0.001,36564,,,,,,,,,,,,,,,,,
22,,36599,,,,,,,1022.5211791992188,,,,,,,,,,
22,,36649,,,,,,,1389.0831298828125,,,,,,,,,,
22,,36699,,,,,,,1125.061767578125,,,,,,,,,,
22,,36749,,,,,,,1220.7733154296875,,,,,,,,,,
22,,36799,,,,,,,1279.201904296875,,,,,,,,,,
22,,36849,,,,,,,1856.331787109375,,,,,,,,,,
22,,36899,,,,,,,1344.1688232421875,,,,,,,,,,
22,,36949,,,,,,,1337.452392578125,,,,,,,,,,
22,,36999,,,,,,,1028.331298828125,,,,,,,,,,
22,,37049,,,,,,,1134.431396484375,,,,,,,,,,
22,,37099,,,,,,,961.0167236328125,,,,,,,,,,
22,,37149,,,,,,,1099.81005859375,,,,,,,,,,
22,,37199,,,,,,,978.6058959960938,,,,,,,,,,
22,,37249,,,,,,,952.7371826171875,,,,,,,,,,
22,,37299,,,,,,,1084.958984375,,,,,,,,,,
22,,37349,,,,,,,1120.241943359375,,,,,,,,,,
22,,37399,,,,,,,991.5206298828125,,,,,,,,,,
22,,37449,,,,,,,1285.15625,,,,,,,,,,
22,,37499,,,,,,,1061.8656005859375,,,,,,,,,,
22,,37549,,,,,,,1096.872802734375,,,,,,,,,,
22,,37599,,,,,,,1021.0921020507812,,,,,,,,,,
22,,37649,,,,,,,1028.570068359375,,,,,,,,,,
22,,37699,,,,,,,1031.6644287109375,,,,,,,,,,
22,,37749,,,,,,,1079.6982421875,,,,,,,,,,
22,,37799,,,,,,,1650.9361572265625,,,,,,,,,,
22,,37849,,,,,,,1451.595458984375,,,,,,,,,,
22,,37899,,,,,,,1087.0975341796875,,,,,,,,,,
22,,37949,,,,,,,1066.4930419921875,,,,,,,,,,
22,,37999,,,,,,,996.1480712890625,,,,,,,,,,
22,,38049,,,,,,,972.1735229492188,,,,,,,,,,
22,,38099,,,,,,,1112.3173828125,,,,,,,,,,
22,,38149,,,,,,,920.2950439453125,,,,,,,,,,
22,,38199,,,,,,,1036.3660888671875,,,,,,,,,,
